rowname,geometry,selected
71208,"c(19.638889, 48.513889)",TRUE
70970,"c(19.644444, 49.211111)",TRUE
70971,"c(19.644444, 49.211111)",TRUE
70828,"c(19.583333, 49)",TRUE
70824,"c(19.583333, 49)",TRUE
70810,"c(19.589444, 48.999444)",TRUE
70843,"c(19.583333, 49)",TRUE
70825,"c(19.583333, 49)",TRUE
70827,"c(19.583333, 49)",TRUE
70694,"c(19.583333, 49.180556)",TRUE
72092,"c(20.351389, 48.918056)",FALSE
71658,"c(19.613056, 48.9975)",TRUE
71126,"c(20.352778, 48.922222)",FALSE
72093,"c(20.351389, 48.918056)",FALSE
70805,"c(20.345833, 48.9125)",TRUE
70696,"c(19.608333, 49.213889)",TRUE
74309,"c(14.311772, 46.407681)",FALSE
74369,"c(14.34315, 46.424044)",TRUE
74787,"c(14.360853, 46.416728)",TRUE
74373,"c(14.340319, 46.424094)",FALSE
74959,"c(14.186375, 46.258369)",TRUE
74957,"c(14.186375, 46.258369)",FALSE
74956,"c(14.186375, 46.258369)",TRUE
74788,"c(14.360853, 46.416728)",TRUE
73994,"c(14.400525, 45.611464)",FALSE
69644,"c(14.405898, 45.561433)",FALSE
69663,"c(14.406339, 45.561069)",FALSE
69397,"c(14.389164, 46.413658)",TRUE
69633,"c(14.387515, 45.592783)",TRUE
69635,"c(14.3905, 45.593369)",FALSE
73796,"c(14.393269, 45.584972)",FALSE
73798,"c(14.393269, 45.584972)",FALSE
69700,"c(14.411793, 45.582056)",FALSE
73797,"c(14.412714, 45.583878)",FALSE
69634,"c(14.413225, 45.582998)",FALSE
74992,"c(14.412772, 45.583425)",TRUE
74989,"c(14.409856, 45.581703)",FALSE
75002,"c(14.411192, 45.582486)",FALSE
69779,"c(14.410278, 45.605697)",TRUE
74925,"c(14.372469, 46.382736)",TRUE
69514,"c(14.376408, 46.42233)",FALSE
74928,"c(14.372469, 46.382736)",TRUE
74377,"c(14.365992, 46.388169)",TRUE
73825,"c(14.368119, 45.546914)",FALSE
74929,"c(14.372469, 46.382736)",TRUE
73813,"c(14.368228, 45.547419)",FALSE
69412,"c(14.382562, 46.425364)",TRUE
69408,"c(14.382996, 46.426091)",FALSE
69689,"c(14.383901, 45.576662)",FALSE
69688,"c(14.383145, 45.575201)",FALSE
69416,"c(14.381248, 46.419525)",FALSE
69592,"c(14.379212, 46.415547)",TRUE
74990,"c(14.379525, 45.576828)",TRUE
74991,"c(14.3805, 45.576653)",FALSE
74938,"c(14.103511, 46.274914)",TRUE
75058,"c(14.530756, 46.282919)",TRUE
69618,"c(14.609103, 46.369117)",FALSE
69431,"c(14.606213, 46.366219)",TRUE
74993,"c(14.469767, 45.549981)",TRUE
69691,"c(14.469982, 45.549472)",FALSE
69694,"c(14.470765, 45.547937)",FALSE
74996,"c(14.470378, 45.550108)",FALSE
73799,"c(14.452367, 45.570614)",FALSE
69695,"c(14.451948, 45.548952)",TRUE
69636,"c(14.454933, 45.568249)",FALSE
69988,"c(14.46373, 45.603362)",FALSE
73802,"c(14.487517, 45.5543)",FALSE
69616,"c(14.610172, 46.406523)",TRUE
74372,"c(14.632519, 46.310342)",FALSE
69714,"c(14.632571, 46.40138)",FALSE
75045,"c(14.633119, 46.401281)",TRUE
69627,"c(14.6413, 46.418505)",TRUE
69711,"c(14.636844, 46.409575)",TRUE
69715,"c(14.634626, 46.404361)",FALSE
75049,"c(14.634764, 46.404717)",FALSE
69713,"c(14.635393, 46.4046)",TRUE
73521,"c(14.616814, 46.408428)",FALSE
73534,"c(14.625017, 46.386778)",FALSE
73532,"c(14.625017, 46.386778)",FALSE
73533,"c(14.625017, 46.386778)",FALSE
73523,"c(14.625017, 46.386778)",TRUE
73535,"c(14.625017, 46.386778)",FALSE
73530,"c(14.625017, 46.386778)",FALSE
74997,"c(14.451758, 45.549192)",FALSE
74754,"c(14.417939, 45.604161)",FALSE
74476,"c(14.432719, 46.423642)",FALSE
74398,"c(14.432719, 46.423642)",TRUE
74230,"c(14.431808, 45.646306)",TRUE
69699,"c(14.414626, 45.580476)",FALSE
73829,"c(14.414836, 45.548731)",FALSE
73809,"c(14.415006, 45.548311)",FALSE
69651,"c(14.414939, 45.583004)",FALSE
69701,"c(14.413859, 45.581398)",FALSE
75003,"c(14.413503, 45.582822)",FALSE
75001,"c(14.414133, 45.583372)",FALSE
73826,"c(14.414558, 45.548236)",FALSE
69665,"c(14.416663, 45.545074)",TRUE
73827,"c(14.416656, 45.544817)",FALSE
73814,"c(14.41665, 45.546661)",FALSE
69687,"c(14.417296, 45.58008)",TRUE
69652,"c(14.417111, 45.546)",FALSE
69690,"c(14.4162, 45.580655)",FALSE
69664,"c(14.415091, 45.54756)",FALSE
69647,"c(14.415949, 45.54596)",FALSE
69667,"c(14.415625, 45.547391)",FALSE
69693,"c(14.444911, 45.555266)",FALSE
75000,"c(14.444903, 45.554211)",FALSE
73807,"c(14.443675, 45.573539)",TRUE
74995,"c(14.444003, 45.55595)",FALSE
74111,"c(14.448436, 45.619253)",TRUE
69440,"c(14.449424, 45.618946)",FALSE
75004,"c(14.445394, 45.557944)",FALSE
69698,"c(14.445252, 45.555425)",FALSE
69702,"c(14.445417, 45.553154)",FALSE
69646,"c(14.445785, 45.551311)",TRUE
69668,"c(14.4338, 45.54765)",TRUE
69639,"c(14.433627, 45.59998)",TRUE
73830,"c(14.437228, 45.546811)",FALSE
73800,"c(14.439586, 45.547819)",FALSE
69637,"c(14.433872, 45.547676)",FALSE
73801,"c(14.434867, 45.560233)",TRUE
69649,"c(13.857027, 45.991851)",FALSE
73808,"c(13.862431, 45.990111)",FALSE
69342,"c(13.840625, 46.30186)",TRUE
73811,"c(13.843036, 45.990942)",TRUE
74565,"c(13.867239, 45.957364)",FALSE
69341,"c(13.827567, 46.308435)",FALSE
74257,"c(13.828297, 46.306467)",FALSE
69340,"c(13.837052, 46.308664)",TRUE
74252,"c(13.837406, 46.308683)",FALSE
74254,"c(13.839169, 46.307333)",FALSE
69346,"c(13.83323, 46.306358)",FALSE
69345,"c(13.833801, 46.305458)",FALSE
74379,"c(13.912908, 46.515672)",FALSE
74259,"c(13.918872, 46.357269)",FALSE
74262,"c(13.932558, 46.373547)",FALSE
69350,"c(13.931916, 46.372791)",TRUE
69363,"c(13.934254, 46.372091)",FALSE
74268,"c(13.931333, 46.346764)",FALSE
69410,"c(13.924754, 46.342666)",TRUE
69347,"c(13.919297, 46.356696)",FALSE
69607,"c(13.929131, 46.351539)",TRUE
74376,"c(13.929578, 46.368397)",TRUE
69645,"c(13.87865, 45.988562)",FALSE
69658,"c(13.88057, 45.983493)",FALSE
69418,"c(13.896868, 46.486645)",TRUE
73820,"c(13.885767, 45.983386)",TRUE
74258,"c(13.827264, 46.312664)",TRUE
74378,"c(13.756372, 46.434747)",TRUE
69632,"c(13.752087, 46.439)",TRUE
69415,"c(13.396959, 46.373927)",TRUE
69417,"c(13.375171, 46.439627)",TRUE
74145,"c(13.6957, 46.320689)",TRUE
74260,"c(13.814586, 46.315903)",FALSE
69671,"c(13.813831, 45.967202)",FALSE
74564,"c(13.821558, 45.993531)",TRUE
69348,"c(13.818806, 46.31137)",TRUE
74253,"c(13.826722, 46.308817)",FALSE
73780,"c(13.818144, 45.970769)",FALSE
70054,"c(13.993121, 46.235526)",FALSE
73546,"c(13.992508, 46.235631)",FALSE
73547,"c(13.993133, 46.235503)",TRUE
70051,"c(13.993554, 46.234524)",FALSE
70055,"c(13.992588, 46.235468)",FALSE
73549,"c(13.992386, 46.234961)",FALSE
70050,"c(13.992336, 46.235122)",FALSE
70053,"c(13.992403, 46.235698)",TRUE
73548,"c(13.99715, 46.23335)",TRUE
73551,"c(13.996172, 46.234817)",TRUE
70058,"c(13.997531, 46.234165)",FALSE
73544,"c(13.994689, 46.233942)",TRUE
73543,"c(13.994689, 46.233942)",TRUE
74491,"c(13.950386, 46.369203)",FALSE
74490,"c(13.950386, 46.369203)",FALSE
74485,"c(13.950386, 46.369203)",FALSE
74420,"c(13.950386, 46.369203)",FALSE
74481,"c(13.950386, 46.369203)",FALSE
74480,"c(13.950386, 46.369203)",FALSE
74482,"c(13.950386, 46.369203)",TRUE
69606,"c(13.937756, 46.353644)",FALSE
69355,"c(13.942028, 46.337669)",FALSE
73550,"c(13.941058, 46.238064)",TRUE
70059,"c(13.93747, 46.237086)",TRUE
69356,"c(13.935034, 46.34303)",FALSE
74275,"c(13.934331, 46.372453)",FALSE
74374,"c(13.935558, 46.370069)",TRUE
69413,"c(13.936976, 46.371607)",FALSE
73554,"c(13.947117, 46.2311)",FALSE
69603,"c(13.948695, 46.348774)",FALSE
69359,"c(13.949277, 46.382651)",FALSE
73553,"c(13.949267, 46.231297)",TRUE
70061,"c(13.946709, 46.231038)",TRUE
70057,"c(13.944029, 46.240349)",FALSE
69601,"c(13.943941, 46.351027)",TRUE
74267,"c(13.945578, 46.339972)",TRUE
70060,"c(13.946384, 46.229641)",FALSE
74487,"c(13.950386, 46.369203)",FALSE
69360,"c(13.967234, 46.401543)",FALSE
69351,"c(13.966381, 46.385426)",TRUE
74261,"c(13.967317, 46.397656)",FALSE
70056,"c(13.968731, 46.234072)",TRUE
69349,"c(13.966386, 46.398038)",FALSE
69536,"c(13.958796, 46.364945)",TRUE
69596,"c(13.959184, 46.367228)",FALSE
74272,"c(13.975506, 46.401369)",FALSE
74276,"c(13.975506, 46.386411)",TRUE
74265,"c(13.972678, 46.401236)",FALSE
69353,"c(13.972546, 46.401251)",FALSE
74263,"c(13.974058, 46.398658)",FALSE
69364,"c(13.973749, 46.380805)",FALSE
74271,"c(13.952114, 46.384375)",FALSE
74269,"c(13.952114, 46.384375)",FALSE
74270,"c(13.952114, 46.384375)",FALSE
69358,"c(13.952627, 46.384858)",FALSE
69357,"c(13.952409, 46.383566)",FALSE
74273,"c(13.952114, 46.384375)",FALSE
69361,"c(13.951487, 46.384475)",FALSE
69354,"c(13.954471, 46.369292)",TRUE
74266,"c(13.954183, 46.369172)",FALSE
69598,"c(13.956432, 46.368137)",FALSE
69597,"c(13.952602, 46.344721)",FALSE
73998,"c(14.717564, 45.598133)",TRUE
69768,"c(14.713653, 45.588969)",TRUE
70003,"c(14.728487, 45.560282)",TRUE
69990,"c(14.721218, 45.546339)",FALSE
74008,"c(14.706028, 45.680017)",FALSE
70002,"c(14.701939, 45.70373)",TRUE
69992,"c(14.710051, 45.623521)",FALSE
70178,"c(14.708495, 46.335017)",TRUE
69780,"c(14.709486, 45.677419)",TRUE
69428,"c(14.772799, 46.476934)",TRUE
69421,"c(14.78493, 46.469081)",TRUE
69425,"c(14.778266, 46.471263)",TRUE
74745,"c(14.752647, 45.577889)",FALSE
74983,"c(14.75445, 45.585092)",TRUE
70078,"c(14.743468, 45.583103)",FALSE
74009,"c(14.743011, 45.561058)",FALSE
73996,"c(14.74095, 45.549275)",TRUE
73487,"c(14.664203, 46.422531)",FALSE
69540,"c(14.664795, 46.446571)",TRUE
69705,"c(14.665065, 46.37475)",FALSE
74392,"c(14.641903, 46.398439)",FALSE
75056,"c(14.645375, 46.418972)",FALSE
69411,"c(14.653109, 46.308706)",TRUE
73528,"c(14.688892, 46.391733)",FALSE
73531,"c(14.688892, 46.391733)",FALSE
73526,"c(14.688892, 46.391733)",TRUE
73524,"c(14.688892, 46.391733)",TRUE
69716,"c(14.693167, 46.392495)",TRUE
75048,"c(14.696711, 46.392189)",FALSE
69709,"c(14.692163, 46.3921)",TRUE
69712,"c(14.691472, 46.391732)",TRUE
69707,"c(14.672142, 46.382658)",FALSE
74424,"c(14.684875, 46.444464)",FALSE
74755,"c(14.686831, 45.692728)",FALSE
73510,"c(14.967433, 46.486528)",FALSE
69432,"c(14.964049, 46.486824)",TRUE
69422,"c(14.917711, 46.371513)",TRUE
74383,"c(14.901275, 46.365536)",FALSE
74773,"c(14.820769, 46.272306)",TRUE
73425,"c(14.798161, 46.272033)",TRUE
74386,"c(14.810436, 46.485736)",FALSE
73423,"c(14.798161, 46.272033)",FALSE
74382,"c(14.810436, 46.485736)",FALSE
74389,"c(14.810436, 46.485736)",FALSE
82520,"c(8.509386, 46.90452)",FALSE
82708,"c(8.303293, 46.723825)",TRUE
82521,"c(8.508973, 46.896967)",TRUE
79954,"c(8.200614, 46.909871)",TRUE
82700,"c(8.295336, 46.717048)",TRUE
83061,"c(8.473821, 47.05481)",TRUE
79950,"c(8.328414, 46.898604)",TRUE
81961,"c(8.452611, 47.046903)",TRUE
81997,"c(8.455974, 47.050697)",TRUE
78564,"c(8.34999, 46.932618)",TRUE
81970,"c(8.124553, 46.93626)",TRUE
82028,"c(8.181357, 46.98871)",TRUE
80495,"c(8.184499, 46.741756)",TRUE
82034,"c(8.155388, 46.963687)",TRUE
80474,"c(8.888114, 47.017487)",TRUE
82484,"c(8.689263, 46.804994)",TRUE
82616,"c(8.689913, 46.793471)",TRUE
82613,"c(8.688445, 46.797985)",TRUE
82587,"c(8.764239, 46.838156)",TRUE
83042,"c(8.833542, 46.537732)",TRUE
82855,"c(8.842844, 46.981614)",TRUE
80955,"c(8.61735, 46.524436)",TRUE
81423,"c(8.527417, 47.036502)",TRUE
82621,"c(8.526772, 46.881506)",TRUE
82477,"c(8.575331, 46.919358)",TRUE
82490,"c(8.655408, 46.907109)",TRUE
82579,"c(8.653695, 46.912615)",TRUE
82852,"c(8.686158, 47.032907)",TRUE
81643,"c(7.620455, 46.528963)",TRUE
81645,"c(7.619662, 46.525905)",TRUE
78729,"c(7.658678, 46.473212)",TRUE
78712,"c(7.530709, 46.639357)",TRUE
81542,"c(7.5345, 46.641603)",TRUE
78726,"c(7.517198, 46.598617)",TRUE
78714,"c(7.539884, 46.65725)",TRUE
81609,"c(7.741342, 46.633865)",TRUE
80473,"c(7.748624, 46.719484)",TRUE
81679,"c(7.766546, 46.719973)",TRUE
81635,"c(7.693033, 46.496979)",TRUE
81629,"c(7.699678, 46.497324)",FALSE
82693,"c(7.696018, 46.494633)",TRUE
81549,"c(7.403829, 46.536838)",TRUE
81519,"c(7.275921, 46.589531)",TRUE
81602,"c(7.331213, 46.671457)",TRUE
78716,"c(7.387459, 46.615994)",TRUE
81483,"c(7.382886, 46.494101)",TRUE
83237,"c(7.464804, 46.744189)",TRUE
80472,"c(7.471234, 46.55528)",TRUE
79616,"c(7.471341, 46.734292)",FALSE
81569,"c(7.496364, 46.642798)",TRUE
81568,"c(7.49545, 46.643698)",FALSE
81641,"c(7.499839, 46.713051)",TRUE
81573,"c(7.409757, 46.663228)",TRUE
81575,"c(7.414349, 46.62086)",TRUE
81562,"c(7.20887, 46.585277)",TRUE
80450,"c(7.437333, 46.450935)",TRUE
78720,"c(7.444877, 46.407936)",TRUE
82689,"c(7.947148, 46.688546)",TRUE
82014,"c(8.030334, 46.883441)",TRUE
79955,"c(7.854219, 46.758729)",TRUE
81668,"c(7.824764, 46.648456)",FALSE
81666,"c(7.82744, 46.657262)",TRUE
80734,"c(7.921351, 46.581249)",TRUE
80732,"c(7.92127, 46.572254)",TRUE
81636,"c(7.888374, 46.600635)",TRUE
81672,"c(7.896789, 46.654216)",TRUE
81673,"c(7.893934, 46.656566)",TRUE
81597,"c(7.11845, 46.519569)",FALSE
81595,"c(7.117506, 46.524964)",FALSE
80741,"c(7.11559, 46.278655)",TRUE
79756,"c(7.175851, 46.694412)",TRUE
79947,"c(7.160514, 46.120001)",TRUE
81605,"c(7.054087, 46.554453)",TRUE
31463,"c(7.105429, 46.233)",FALSE
31473,"c(7.105429, 46.2429)",FALSE
31436,"c(7.105429, 46.2393)",TRUE
31459,"c(7.107229, 46.242)",FALSE
31479,"c(7.107229, 46.2501)",TRUE
31467,"c(7.106329, 46.242)",TRUE
31476,"c(7.106329, 46.2492)",TRUE
31466,"c(7.106329, 46.2429)",FALSE
31475,"c(7.104529, 46.2483)",FALSE
31484,"c(7.100029, 46.2474)",FALSE
31481,"c(7.099129, 46.2465)",TRUE
31462,"c(7.099129, 46.2339)",TRUE
31455,"c(7.103629, 46.2438)",TRUE
31456,"c(7.102729, 46.2492)",TRUE
79745,"c(6.940091, 46.529001)",TRUE
81559,"c(7.191377, 46.587399)",TRUE
81299,"c(9.118463, 47.101616)",FALSE
82895,"c(9.281408, 47.146173)",TRUE
82896,"c(9.28524, 47.146381)",TRUE
81245,"c(8.990756, 47.073229)",TRUE
81415,"c(8.985881, 47.123271)",TRUE
81339,"c(9.00782, 46.893732)",TRUE
81263,"c(9.008003, 47.077583)",TRUE
81258,"c(9.006624, 47.08219)",TRUE
79940,"c(8.896765, 47.069558)",TRUE
81900,"c(8.974663, 47.03323)",TRUE
79944,"c(8.973336, 47.145481)",TRUE
81252,"c(8.979257, 47.06947)",TRUE
81897,"c(8.979992, 47.035497)",TRUE
81239,"c(9.025454, 47.095381)",TRUE
81895,"c(9.018665, 47.041674)",TRUE
81309,"c(9.012157, 46.916345)",TRUE
81312,"c(9.011674, 46.902091)",TRUE
81346,"c(9.015806, 46.915395)",TRUE
81316,"c(9.012933, 46.906978)",TRUE
81397,"c(9.038553, 47.086248)",TRUE
81351,"c(9.045664, 46.89739)",TRUE
81249,"c(9.035588, 47.081791)",TRUE
83276,"c(9.514013, 46.941278)",TRUE
81206,"c(9.506463, 47.396889)",TRUE
81048,"c(9.506489, 46.831183)",FALSE
81140,"c(9.506489, 46.831183)",TRUE
79838,"c(9.674583, 46.821717)",TRUE
82986,"c(9.564236, 46.845871)",TRUE
82983,"c(9.603779, 46.902901)",TRUE
83105,"c(9.404516, 46.860788)",TRUE
83106,"c(9.402045, 46.86137)",TRUE
83124,"c(9.397182, 46.915172)",TRUE
83127,"c(9.400331, 46.868328)",TRUE
83102,"c(9.406479, 46.857065)",TRUE
83104,"c(9.404627, 46.860246)",TRUE
83101,"c(9.406905, 46.857957)",TRUE
83126,"c(9.417992, 46.913284)",TRUE
79939,"c(9.352084, 47.005734)",TRUE
83231,"c(9.369387, 47.303713)",TRUE
83122,"c(9.370945, 46.915888)",TRUE
81419,"c(9.419403, 47.279246)",TRUE
85910,"c(24.98361, 47.83667)",TRUE
1592,"c(13.02296, 47.21463)",FALSE
1439,"c(13.02296, 47.21463)",TRUE
1091,"c(12.95833, 47.725)",TRUE
1093,"c(12.95833, 47.725)",TRUE
1105,"c(12.95833, 47.725)",TRUE
1006,"c(13.125, 47.825)",TRUE
1004,"c(13.125, 47.825)",TRUE
1008,"c(13.125, 47.825)",TRUE
1002,"c(13.125, 47.825)",TRUE
1571,"c(12.80873, 46.7164)",FALSE
1422,"c(12.80873, 46.7164)",TRUE
1415,"c(12.62678, 47.01399)",TRUE
1576,"c(12.80332, 47.45867)",TRUE
1191,"c(12.80332, 47.45867)",FALSE
1433,"c(12.95173, 46.7936)",FALSE
1585,"c(12.95173, 46.7936)",TRUE
1587,"c(12.94878, 46.9159)",TRUE
1435,"c(12.94878, 46.9159)",FALSE
1104,"c(12.95833, 47.725)",TRUE
1089,"c(12.95833, 47.725)",TRUE
1044,"c(13.625, 47.525)",TRUE
1045,"c(13.70833, 47.525)",FALSE
1642,"c(13.56576, 47.60712)",TRUE
1477,"c(13.56576, 47.60712)",FALSE
1641,"c(13.53265, 47.60991)",FALSE
1475,"c(13.53265, 47.60991)",TRUE
2338,"c(13.84105, 47.45433)",TRUE
2505,"c(13.87886, 46.55108)",TRUE
1041,"c(13.70833, 47.575)",TRUE
2049,"c(13.70833, 47.575)",FALSE
575,"c(13.70833, 47.575)",TRUE
1047,"c(13.70833, 47.525)",TRUE
1051,"c(13.70833, 47.575)",FALSE
588,"c(13.70833, 47.525)",TRUE
1460,"c(13.23945, 46.57275)",TRUE
1617,"c(13.23945, 46.57275)",FALSE
1056,"c(13.29167, 47.475)",TRUE
1459,"c(13.20088, 47.28723)",FALSE
1615,"c(13.20088, 47.28723)",TRUE
1458,"c(13.2049, 47.214)",TRUE
1467,"c(13.34854, 46.7188)",FALSE
1628,"c(13.34854, 46.7188)",TRUE
1809,"c(10.875, 47.375)",TRUE
1723,"c(11.05343, 47.36319)",FALSE
1347,"c(11.05343, 47.36319)",TRUE
1623,"c(9.75241, 47.23159)",FALSE
1280,"c(9.75241, 47.23159)",TRUE
1302,"c(10.37977, 47.07542)",FALSE
1636,"c(10.37977, 47.07542)",TRUE
1620,"c(10.26645, 47.14777)",TRUE
1294,"c(10.26645, 47.14777)",FALSE
1393,"c(12.26146, 47.1856)",TRUE
1764,"c(12.26146, 47.1856)",FALSE
1778,"c(11.625, 47.575)",TRUE
1390,"c(12.145, 47.50449)",TRUE
1762,"c(12.145, 47.50449)",FALSE
384,"c(12.125, 47.625)",TRUE
66,"c(15.29167, 47.625)",TRUE
2244,"c(15.29167, 47.675)",TRUE
71,"c(15.375, 47.625)",TRUE
2241,"c(15.29167, 47.675)",TRUE
1858,"c(15.45833, 47.375)",TRUE
1857,"c(15.45833, 47.375)",TRUE
1880,"c(15.45833, 47.375)",TRUE
1860,"c(15.45833, 47.375)",TRUE
91,"c(15.45833, 47.225)",TRUE
1872,"c(15.45833, 47.375)",TRUE
1997,"c(15.04167, 47.525)",TRUE
1979,"c(15.04167, 47.525)",TRUE
1998,"c(15.04167, 47.525)",TRUE
1530,"c(15.01852, 47.25267)",FALSE
1711,"c(15.01852, 47.25267)",TRUE
2010,"c(15.04167, 47.525)",TRUE
1534,"c(15.17872, 47.66924)",FALSE
1716,"c(15.17872, 47.66924)",TRUE
2005,"c(15.04167, 47.525)",TRUE
2007,"c(15.04167, 47.525)",TRUE
2239,"c(15.74062, 47.71953)",TRUE
2231,"c(15.79167, 47.775)",TRUE
2232,"c(15.79167, 47.775)",TRUE
1845,"c(15.625, 47.275)",TRUE
1853,"c(15.625, 47.275)",TRUE
1835,"c(15.625, 47.325)",TRUE
2235,"c(15.70833, 47.725)",TRUE
448,"c(16.04167, 47.825)",TRUE
1032,"c(15.54167, 47.775)",TRUE
55,"c(15.54167, 47.525)",TRUE
1034,"c(15.54167, 47.775)",TRUE
1833,"c(15.54167, 47.375)",TRUE
1854,"c(15.625, 47.275)",TRUE
1867,"c(15.625, 47.275)",TRUE
1846,"c(15.625, 47.275)",TRUE
1864,"c(15.625, 47.275)",TRUE
1856,"c(15.625, 47.275)",TRUE
2014,"c(14.375, 47.775)",TRUE
297,"c(14.54167, 47.675)",TRUE
1076,"c(14.54167, 47.825)",TRUE
983,"c(14.54167, 47.675)",FALSE
264,"c(14.45833, 47.675)",TRUE
266,"c(14.45833, 47.675)",TRUE
656,"c(14.45833, 46.525)",TRUE
1078,"c(14.45833, 47.825)",TRUE
2346,"c(14.03229, 47.54285)",TRUE
2436,"c(14.04167, 47.775)",TRUE
2345,"c(13.95405, 47.53622)",TRUE
1806,"c(14.29167, 47.825)",TRUE
1225,"c(14.27724, 46.46638)",TRUE
196,"c(14.27724, 46.46638)",FALSE
1797,"c(14.29167, 47.775)",TRUE
2425,"c(14.125, 47.825)",TRUE
2315,"c(14.84762, 47.57567)",TRUE
977,"c(14.625, 47.675)",TRUE
311,"c(14.625, 47.675)",FALSE
974,"c(14.625, 47.525)",TRUE
2529,"c(14.6289, 47.54247)",TRUE
2538,"c(14.64213, 47.5883)",TRUE
2562,"c(14.6282, 47.53937)",TRUE
278,"c(14.6282, 47.53937)",FALSE
268,"c(14.54167, 47.675)",TRUE
2543,"c(14.56222, 47.56025)",TRUE
2540,"c(14.57861, 47.5638)",TRUE
2602,"c(14.66834, 47.52783)",TRUE
2592,"c(14.69636, 47.55532)",TRUE
2590,"c(14.69031, 47.5331)",TRUE
2530,"c(14.66621, 47.58516)",TRUE
2541,"c(14.6431, 47.60526)",TRUE
2536,"c(14.66277, 47.58034)",TRUE
2569,"c(14.65886, 47.53509)",FALSE
265,"c(14.65865, 47.51281)",TRUE
2553,"c(14.65636, 47.58705)",TRUE
280,"c(14.65886, 47.53509)",TRUE
3440,"c(23.42687, 41.76859)",TRUE
3142,"c(23.71882, 42.15516)",TRUE
3447,"c(23.42687, 41.76859)",FALSE
3137,"c(23.71882, 42.15516)",TRUE
3135,"c(23.71882, 42.15516)",TRUE
2829,"c(23.71882, 42.15516)",TRUE
2823,"c(23.71882, 42.15516)",FALSE
3134,"c(23.71882, 42.15516)",TRUE
19490,"c(14.65559, 45.41207)",FALSE
19492,"c(14.66465, 45.45381)",FALSE
19489,"c(14.60937, 45.4669)",TRUE
19514,"c(14.979773, 44.793592)",TRUE
19515,"c(14.979773, 44.793592)",TRUE
19527,"c(14.982963, 44.818573)",TRUE
19522,"c(14.97401, 44.808119)",TRUE
19512,"c(14.97728, 44.78561)",TRUE
19513,"c(14.97728, 44.78561)",TRUE
19547,"c(14.970265, 45.220661)",FALSE
19546,"c(14.970265, 45.220661)",TRUE
32895,"c(2.850229, 45.6795)",FALSE
25432,"c(6.81193, 46.23475)",TRUE
32888,"c(2.845729, 45.6786)",TRUE
34741,"c(7.226029, 46.4697)",TRUE
34657,"c(7.219729, 46.5192)",TRUE
31428,"c(6.793129, 46.0305)",TRUE
31429,"c(6.795829, 46.0296)",TRUE
30496,"c(6.922729, 45.2781)",TRUE
30488,"c(6.922729, 45.2781)",TRUE
30487,"c(6.922729, 45.2781)",FALSE
30490,"c(6.922729, 45.2781)",TRUE
30486,"c(6.922729, 45.2781)",FALSE
30493,"c(6.922729, 45.2781)",TRUE
34731,"c(6.983929, 46.3671)",TRUE
34667,"c(6.981229, 46.4463)",TRUE
30485,"c(6.873229, 45.2754)",TRUE
27723,"c(6.871429, 47.8188)",TRUE
32041,"c(6.741829, 44.6148)",FALSE
29922,"c(6.852529, 44.2215)",TRUE
31693,"c(6.992929, 44.073)",TRUE
30472,"c(6.884029, 45.297)",TRUE
31310,"c(6.045229, 44.847)",TRUE
31321,"c(6.191029, 44.9361)",TRUE
29044,"c(6.675229, 45.4023)",TRUE
29054,"c(6.663529, 45.423)",TRUE
31318,"c(6.191029, 44.9361)",TRUE
29040,"c(6.664429, 45.4068)",TRUE
34686,"c(7.156729, 46.5156)",TRUE
34727,"c(7.142329, 46.4319)",TRUE
34729,"c(7.152229, 46.4292)",TRUE
31344,"c(5.987629, 44.9829)",TRUE
31339,"c(5.985829, 44.9163)",TRUE
31353,"c(5.975029, 44.9109)",FALSE
29067,"c(6.640129, 45.4626)",TRUE
25577,"c(6.65104, 45.18681)",TRUE
25431,"c(6.64862, 46.30416)",TRUE
29059,"c(6.636529, 45.5778)",TRUE
31088,"c(5.876029, 45.036)",TRUE
34713,"c(7.164829, 46.4931)",TRUE
34466,"c(7.163029, 46.476)",TRUE
29026,"c(6.686029, 45.5229)",TRUE
31169,"c(6.488929, 45.2025)",TRUE
30660,"c(6.476329, 44.3538)",TRUE
31359,"c(5.993929, 44.9298)",TRUE
31172,"c(6.540229, 45.1935)",TRUE
30636,"c(6.493429, 44.3493)",TRUE
34726,"c(7.139629, 46.4373)",TRUE
34665,"c(7.135129, 46.2915)",TRUE
31154,"c(6.326929, 45.297)",TRUE
31145,"c(6.389029, 45.2322)",TRUE
31171,"c(6.542929, 45.1944)",TRUE
30642,"c(6.601429, 44.3259)",TRUE
29068,"c(6.609529, 45.468)",TRUE
31341,"c(6.014629, 45.0459)",TRUE
29052,"c(6.592429, 45.5589)",TRUE
34660,"c(7.121629, 46.3932)",TRUE
34700,"c(7.117129, 46.2888)",TRUE
31340,"c(5.988529, 44.9163)",TRUE
31354,"c(5.992129, 44.9316)",TRUE
29045,"c(6.625729, 45.5112)",TRUE
29043,"c(6.629329, 45.5121)",TRUE
29035,"c(6.625729, 45.5094)",TRUE
34669,"c(7.121629, 46.3464)",TRUE
31345,"c(6.002929, 44.928)",TRUE
31432,"c(6.575329, 46.0161)",TRUE
34671,"c(7.184629, 46.4652)",TRUE
34662,"c(7.042429, 46.3194)",TRUE
34732,"c(7.048729, 46.3887)",TRUE
